Cell Number,Average Cell Weight (g),Standard Deviation (g)
927.0,46.92020065720385,0.07395998892720156
928.0,46.99184081259325,0.05460742955815704
929.0,46.90916167827208,0.043291387238758985
930.0,46.765810732590815,0.1904765030350053
931.0,46.87348494836314,0.1571221448351467
932.0,46.94059410671529,0.08250779117964269
933.0,46.791708523199574,0.01804449956924001
934.0,46.787573775373346,0.042252402719014766
935.0,46.99526141043211,0.011283905422216915
936.0,47.00594640935896,0.029794043083550933
937.0,46.690184453641756,0.018735136255689868
938.0,46.787134602809324,0.05793703343939284
939.0,46.98764909329704,0.06074517808799732
940.0,47.04376416295708,0.009283056691860303
941.0,47.00582911460746,0.07749980315406998
942.0,46.96053798211402,0.10744599433341458
943.0,46.984364770685296,0.006988712544497547
944.0,46.91432991448826,0.15526384585516098
945.0,47.07350646967795,0.018918018746813398
946.0,46.99382321021083,0.14852922576558636
947.0,46.888727203403484,0.5069017250693282
948.0,46.68765306205315,0.12538610676999737
949.0,46.7605649843085,0.1493332579302562
950.0,46.732743859431096,0.21336903602308288
951.0,46.82977270757593,0.213539201875332
952.0,46.960613957583455,0.31100786527527086
953.0,46.99435545176823,0.178498522541205
954.0,46.993481128796205,0.0562061845079677
955.0,46.93880365060364,0.10079501514155877
956.0,47.016247363067,0.07640092422057783
957.0,47.0081996866648,0.04886677637813679
959.0,47.04993967583195,0.07344074346876743
960.0,46.814600045077945,0.00836068129688578
961.0,46.8670173517586,0.06374482155435135
962.0,46.85591422494545,0.008275239701473227
963.0,46.796020272649784,0.006465656339081302
964.0,46.83152621294091,0.09074483369965715
965.0,47.053040084869444,0.10845380817807324
966.0,46.95286450631424,0.007884375569240806
967.0,46.58007838520421,0.00905593844673398
968.0,46.79165054100101,0.009682910462422823
969.0,47.064795926964145,0.009807471494768393
970.0,47.04978585164982,0.006690900092306229
971.0,46.85351588119828,0.01083471412849136
972.0,46.77785724953686,0.00771914277847615
973.0,46.993141098900466,0.007405061170816519
974.0,46.71315808707091,0.09333440139010507
975.0,46.96554395727586,0.009501284930925948
976.0,46.89543562248826,0.005133723210688014
977.0,47.26264475477985,0.005504029039112646
978.0,46.72445875936493,0.007605621685353646
979.0,47.04634519377375,0.007790620712105523
980.0,46.674594917070074,0.00568362314510333
981.0,46.7851032242329,0.007989330746788707
982.0,46.97922913829796,0.007219865596998474
983.0,46.73064789242585,0.00809728268707985
984.0,46.53784956540335,0.007714057789861652
985.0,46.924349818068286,0.008026246560112464
986.0,45.165422129744556,2.0173014268215708
987.0,43.02686531879896,0.008073591685199537
988.0,42.83583831625287,0.006595100308764537
989.0,42.75610082448499,0.006819608458000218
990.0,43.02226296672729,0.007649298953159725
991.0,43.03660443174178,0.0077948853669952654
992.0,42.92979004443743,0.012514926252737795
993.0,42.744919006103494,0.006615593522220241
994.0,42.85915986710199,0.00759837774276157
995.0,42.934193896039076,0.006201739940877445
996.0,47.07855222874591,7.105427357601002e-15
997.0,20.0,0.0
999.0,46.74620404481031,0.008825090050500136
1000.0,46.44323690065054,0.006783184479563266
1001.0,46.770675369464485,0.007231077057620365
1002.0,46.60898721917518,0.00805343936016775
1003.0,46.773845472742465,0.008121468623663445
1004.0,46.95997865782834,0.007338095556880257
1005.0,46.75359565594325,0.005683150200747983
1006.0,46.84236445526416,0.011195096666931253
1007.0,46.53264230223066,0.006653794071300953
1008.0,46.98862272780674,0.00514731351213482
1009.0,46.781084014484044,0.007662716593744674
1010.0,46.87950959872789,0.005449586038934621
1011.0,46.53375121613772,0.006836467036672741
1012.0,46.64542772538543,0.008390008665082086
1013.0,46.72426327032063,0.004957570839300339
1014.0,46.98164847636888,0.006579138122013734
1015.0,46.785490864645574,0.005127808944638178
1016.0,46.76403209128853,0.008401878206399711
1017.0,46.67450821069304,0.006800375976306374
1018.0,46.82807066584194,0.008133360415474723
1019.0,46.59647761664022,0.003882297238364436
1020.0,46.43025306175073,0.006191921764075453
1021.0,46.60180139415929,0.009950888839776042
1022.0,46.3704549945602,0.006910065933703744
1023.0,46.72240816428354,0.008103698439176722
1024.0,46.7116238947395,0.007965513425007394
1025.0,46.8045800892185,0.005908694332927777
1026.0,46.86501938559336,0.008557176246660044
1027.0,46.574711437339126,0.007898898557995348
1028.0,46.78007964576675,0.008595481777008654
1029.0,46.73187751771476,0.0068819547417803125
1030.0,46.923255840268155,0.008171696789274553
1031.0,46.8853753101138,0.0072628909313960915
1032.0,46.74057001523982,0.0036025915842876352
1033.0,46.777245632099564,0.006038120083821269
1034.0,46.818049635140376,0.004360555323099931
1035.0,46.899943204435075,0.004699294757453789
1036.0,46.784599408510154,0.006689987815589995
1037.0,46.707826432185655,0.0003324637008948235
1038.0,46.4749706350619,0.004543290663906408
1039.0,46.73662920876639,0.007540251672242642
1040.0,46.69101670226883,0.0034386974313747576
1041.0,57.19222339705804,1.4210854715202004e-14
1042.0,46.61421719184142,0.0053640710301645494
1043.0,46.633338599838766,0.0043116384822730605
1044.0,46.856875901612845,0.010766125321840972
1045.0,73.5431428073715,0.7981996653743622
1046.0,46.73601189086817,0.008716458699392292
1047.0,47.01130499804746,0.0072432516471636925
1048.0,46.919515020291634,0.005500245106024081
1049.0,46.64448389198559,0.005395582665802912
1050.0,46.86325564388388,0.1443540072269
1051.0,46.739549618129054,0.11614168591182557
1052.0,46.76658878164204,0.009719113812224497
1053.0,46.73959119396098,0.00499868253631488
1054.0,46.6629177873572,0.006766751477482333
1055.0,46.84248890106212,0.0004947861451449504
1056.0,46.52151367468391,0.00036724249257822023
1057.0,46.756428528978475,0.007140367776099316
1058.0,46.61270929295138,0.0003627766205295539
1059.0,46.83920548688843,0.00012153474070331072
1060.0,47.07326720112175,0.0009656667805408028
1061.0,46.908142692588676,0.0002021072712492194
1062.0,46.95745481787145,0.006277579198844853
1063.0,46.70177829155994,0.00043137525610609603
1064.0,46.86214265256813,0.004341821593181193
1065.0,47.0825855570815,0.0005009185863337933
1066.0,46.6836178693108,0.009653423645758752
1067.0,46.33368848485338,0.00020210727124858643
1068.0,46.836211005916034,0.00012591037082414672
1069.0,46.78359077045622,0.0009193835118835221
1070.0,46.762510832952344,0.0005508672387284104
1071.0,46.88323801314651,0.006570307016330313
1072.0,46.48942850313764,0.0006790978319916504
1073.0,46.80970495416115,0.0003572377209004493
1074.0,46.598642439332586,0.00012141981421595503
1075.0,46.79872331917038,0.00042416140890398423
1076.0,46.67562985379371,0.00018974605311042428
1077.0,46.72101414306926,0.000518078416275902
1078.0,46.63401433299708,0.00019846540049638187
1079.0,46.635276588549694,0.0005697852221226677
1080.0,54.71510231199589,7.105427357601002e-15
1081.0,47.00633765980999,0.1278407350546891
1082.0,46.99992543664616,0.16113710873023912
1083.0,46.90096464588322,0.01161976994255918
1084.0,47.029694622357056,0.8318517019438428
1085.0,46.97320697389288,0.6114315147717512
1086.0,46.620299191337935,0.00952111652837965
1087.0,47.03258185787249,0.029786062417369013
1088.0,46.82566727443684,0.1839387288513817
1089.0,46.75406605199688,0.12067503003915706
1090.0,46.80667609031373,0.005000959351590895
1091.0,46.81318529820483,0.07860077296431096
1092.0,46.62436180888221,0.016497483965705394
1093.0,46.82389247941488,0.010701050560007558
1094.0,47.12081735445965,0.3222176212377475
1095.0,46.96084074634124,0.007765999482078228
1096.0,47.000404869476114,0.009320583832231007
1097.0,46.703246060199525,0.1944247644350281
1098.0,47.01467571320504,0.17246887794766866
1099.0,46.6215001115922,0.041078476503783226
1100.0,46.93687752515459,0.029711835571238323
1101.0,47.11791769263206,0.005661574519851142
1102.0,46.929687381520885,0.07748183732741298
1103.0,47.10030185403328,0.007257100843776806
1104.0,47.15749856150254,0.04827672280460345
1105.0,46.56418051141129,0.08760875095162644
1106.0,46.89782094793225,0.145847475184683
1107.0,46.73509837019839,0.1172391071882797
1108.0,46.67317663064849,0.009737445499909295
1109.0,47.56293307999828,0.5310475359228866
1110.0,47.853312994432756,0.16384799433040673
1111.0,47.91309659109533,0.1826441631092494
1112.0,47.59757279388211,0.018339025679177667
1113.0,48.2112869348038,0.008903679058874634
1114.0,48.024000270390765,0.026949219469720585
1115.0,47.6917382506132,0.011479755506813556
1116.0,47.87923739424221,0.14895252890852567
1117.0,47.908586310845095,0.008473403556574643
1118.0,47.93595871749085,0.06801951456779058
1119.0,48.01884997627939,0.006982436116144489
1120.0,48.13067261072285,0.07937213331877274
1121.0,48.045135373123216,0.03545881184698828
1122.0,48.15609274960364,0.3835349177347318
1123.0,47.877808357400205,0.021658629088528197
1124.0,48.00749147702569,0.006034728321074845
1125.0,47.93780014519034,0.09534467494273528
1126.0,47.95200791034479,0.062078305535106994
1127.0,47.85038274801205,0.010865802507657634
1128.0,47.90310994622835,0.006817257421143597
1129.0,48.0177368589017,0.017550223592672342
1130.0,47.775067674832904,0.004348557728427897
1131.0,47.87958756434318,0.06964223697496075
1132.0,47.87731883360304,0.008480418428401899
1133.0,47.79379733787573,0.032581143171027595
1134.0,47.97429973840327,0.2383587191181805
1135.0,47.95854586189777,0.00554797248614543
1136.0,47.84837014989333,0.05868627198213387
1137.0,48.080315341092,0.06846109331860768
1138.0,48.198906794606266,0.017235534551856793
1139.0,47.94355729430284,0.05078759156026655
1140.0,48.17856067745334,0.048952292227991495
1141.0,47.78152473871817,0.009111188247095751
1142.0,48.020111475048395,0.010916726705873141
1143.0,47.880492293307704,0.035390956403562164
1144.0,47.94938146702698,0.012760570137692216
1145.0,47.792020101587795,0.1844225079898955
1146.0,48.05973632096972,0.021896981176401605
1147.0,48.01035347212037,0.015600521714514514
1148.0,47.77288882406161,0.004140096109506983
1149.0,47.73946762341912,0.07166832758821329
1150.0,47.90646826957603,0.07963780940081684
1151.0,48.0887517547639,0.19357787943212798
1152.0,47.82289840292201,0.0032035371776193994
1153.0,47.804321004900046,0.009876881834866938
1154.0,47.748594579499915,0.009548065800781698
1155.0,48.15341157710126,0.00698711555969423
1156.0,47.8775848790862,0.26110734525789897
1157.0,48.141621211112934,0.007992042958872628
1158.0,47.801031074533455,0.06672591738298668
1159.0,47.93056457574078,0.01119125638924801
1160.0,48.038953015270195,0.006566004300871815
1161.0,47.95224942348431,0.12242403619865452
1162.0,47.75110276207507,0.007753479868933939
1163.0,48.054753766189535,0.07960097246390922
1164.0,47.78906905737954,0.005143111923959413
1165.0,48.080200898570894,0.10123264072188792
1166.0,47.89417582864816,0.012959446394746464
1167.0,48.06879627000391,0.012498587977610023
1168.0,48.11172887372594,0.3412362006312657
1169.0,47.92206399549417,0.024289567584366987
1170.0,47.91873429356286,0.10260353342823737
1171.0,47.53485611525377,0.004541225116161365
1172.0,47.94581064392789,0.43067378380008847
1173.0,48.125936021919024,0.41893534173162694
1174.0,48.07981464880906,0.3052984086448025
1175.0,48.57735213664012,1.1210189313223806
1176.0,48.068883458353305,0.4340294614071077
1177.0,48.02478335834483,0.015155140901019118
1178.0,47.84696968305248,0.15660734854558148
1179.0,48.06531479476605,0.15358855323364085
1180.0,46.86559772939656,0.0636340901198441
1181.0,46.743977020541124,0.00688289173017525
1182.0,46.85695135365804,0.09281773005663697
1183.0,47.064301605523376,0.012047318354605204
1184.0,47.13713679912292,0.2598326501584433
1185.0,46.91275303452093,0.06095082514818459
1186.0,46.82278442262376,0.27614750366713753
1187.0,46.90078004660265,0.00444115020138445
1188.0,47.36724711755312,0.9588033538828264
1189.0,47.66511361754139,1.2694543548244253
1190.0,46.97214960750485,0.1256024481719568
1191.0,46.86249592115766,0.0782501175231677
1192.0,46.853439616035324,0.0803361543545016
1193.0,47.308547421193026,0.7708606572596062
1194.0,46.904476389246874,0.049588310099357776
1195.0,46.87529186249375,0.07829520073438712
1196.0,46.82170816117819,0.360289705294786
1197.0,47.00670373012631,0.006855188099968747
1198.0,46.93947807905225,0.136820758096692
1199.0,47.06715049115336,0.004981702742847971
1200.0,46.92352711234886,0.004116244609367297
1201.0,46.6207269002348,0.003534753030077164
1202.0,46.71866914023758,0.05500529575295669
1203.0,46.922741847579864,0.02115999935565513
1204.0,46.77918752171659,0.1266231506467708
1205.0,46.79555142172731,0.09502715305861059
1206.0,46.93594892169465,0.00788406443715598
1207.0,46.8203705953233,0.04957430663810828
1208.0,46.73803676232931,0.00628721095432596
1209.0,46.85972352900027,0.07666087869224099
1210.0,46.74793430299581,0.025982860916565875
1211.0,47.02799969889112,0.10018851993384069
1212.0,46.809965807995106,0.0030303029738881497
1213.0,47.07398371738659,0.07300870238166485
1214.0,46.91366014169293,0.004827732502607326
1215.0,46.59287749750097,0.043145888101677646
1216.0,46.819419415992186,0.04801927292279716
1217.0,46.91839918175416,0.2740710731909057
1218.0,47.10309259640761,0.006078344087526994
1219.0,47.1053670145573,0.03280339520637692
1220.0,47.05028277868926,0.048962463787205715
1221.0,47.036140376747575,0.003852854986203266
1222.0,46.7399604137484,0.003917074514073622
1223.0,46.994603792990134,0.003061589582549188
1224.0,46.684384718445784,0.04396049327937651
1225.0,46.97191406037204,0.06505551847080075
1226.0,46.41691497132687,0.0043887600431731935
1227.0,46.92221322238664,0.0034509803487674504
1228.0,46.92919249220364,0.01661769471172794
1229.0,46.949263964859384,0.03212636910074193
1230.0,46.98234422925063,0.0029442291929980637
1231.0,46.826464913340516,0.004750009528675081
1232.0,46.724094661879334,0.04671599732985504
1233.0,46.77716794613021,0.04430380372390795
1234.0,46.89217069469858,0.008982416837573743
1235.0,46.87653378498899,0.007588201354093278
1236.0,47.06633818505192,0.007584401653945953
1237.0,46.92840891194369,0.007460363081946767
1238.0,47.01255841325056,0.061246336571596144
1239.0,46.975427093361255,0.015194308924912376
1240.0,46.99474426777774,0.009380161320004738
1241.0,47.04923387414394,0.013695848222534718
1242.0,46.58289357593227,0.017932488432719027
1243.0,46.77738739384464,0.005982835023882333
1244.0,46.818958313712365,0.005575981644584011
1245.0,46.955801786476236,0.014542194427416852
1246.0,46.94234175594006,0.005428618425584744
1247.0,46.84063504758653,0.01841326069349038
1248.0,46.739405983892425,0.04534444382469366
1249.0,46.880372978530644,0.1969423837495267
1250.0,47.0983530846867,0.11210635606038014
1251.0,47.08792309076766,0.11676398233085691
1252.0,47.0022092383174,0.21826789057680843
1253.0,46.66880827477209,0.008193012703217352
1254.0,46.67850121396019,0.026424432827713302
1255.0,46.76159937753128,0.11646343815006624
1256.0,46.85076950209979,0.0606150730432774
1257.0,46.90565666788525,0.017614500591874083
1258.0,46.840127581787186,0.043773017443123376
1259.0,46.97752980347342,0.10395939783325082
1260.0,46.905873125155566,0.13820392603471018
1261.0,46.9481056104014,0.00656932028842666
1262.0,46.876093956624736,0.047508152320272196
1263.0,47.07077213010926,0.03511623185766461
1264.0,46.88053910160054,0.03636629842279783
1265.0,47.00329622796133,0.06573670163001276
1266.0,46.68031255896235,0.005868601626591078
1267.0,46.68863983778023,0.006323944037771174
1268.0,46.78531032927879,0.006177132501120056
1269.0,46.66996982079609,0.005169169049202842
1270.0,46.8405651113873,0.0017241768213778535
1271.0,46.75837018165887,0.02995475561662963
1272.0,46.96101240346853,0.005379226940979339
1273.0,46.88715669180798,0.019116211535593224
1274.0,46.94245872754592,0.008337599332753543
1275.0,46.68785037241462,0.009695756332233473
1276.0,46.87395782458574,0.00964375358423534
1277.0,46.907846104399184,0.0058725071242978245
1278.0,46.89085052696486,0.004519468198071356
1279.0,46.80537415518213,0.0115031686613398
1280.0,46.98286751436394,0.004204128907230657
1281.0,46.85006185532563,0.009020758381988549
1282.0,46.7101571143798,0.008043481542447207
1283.0,46.51127055644275,0.008898522530348407
1284.0,46.551396434211604,0.012289047612406106
1285.0,46.72361379008867,0.24604458467378618
1286.0,46.974775340305925,0.005894054580977575
1287.0,46.78675583751616,0.01203323644691604
1288.0,46.73925864809657,0.00991258332782518
1289.0,46.760549896767884,0.007010274130374873
1290.0,46.93945696160653,0.0072080433566015885
1291.0,46.75873735464787,0.008688246197996113
1292.0,46.800896540348326,0.005718743671834624
1293.0,46.879841365858084,0.008594758535795353
1294.0,46.72520286379584,0.007695883600550278
1295.0,46.608037078924404,0.006911767536765707
1296.0,47.01188496511386,0.012925409001438886
1297.0,46.93037864131248,0.006708135418199267
1298.0,46.79345155195283,0.0060043147561995545
1299.0,46.870663676986695,0.009509825270307703
1300.0,46.84878273447872,0.03072969919137957
1301.0,47.01444700873928,0.15937455236534795
1302.0,46.89893681363463,0.00880803432227604
1303.0,46.57417527214362,0.006548676738835648
1304.0,46.81958343932447,0.021404781241574647
1305.0,46.539462753667486,0.011970740089083743
1306.0,46.546549834727436,0.007442856853432748
1307.0,46.74672729720205,0.01012880512053772
1308.0,46.77355838893471,0.004784225104367754
1309.0,46.76624135278285,0.009559886291803493
1310.0,46.45332254497954,0.00914180329571792
1311.0,46.55707234070815,0.009687345716921227
1312.0,46.563109339005955,0.004723070227109083
1313.0,46.72136923487269,0.039459527936156646
1314.0,46.73469281680771,0.004203121358642597
1315.0,46.61061574340765,0.011396696960198944
1316.0,46.82093101969498,0.004938376712717971
1317.0,46.74658306792381,0.010331732277648258
1318.0,46.80749508668503,0.00840793499472884
1319.0,46.75946258238475,0.014063636514696007
1320.0,46.58346604050782,0.010549812319954863
1321.0,46.78871036103506,0.008016678568431771
1322.0,46.7486798724784,0.010712515889238852
1323.0,46.638330998241955,0.011569183079257328
1324.0,46.79878067120834,0.007856810069368001
1325.0,46.99782677991451,0.005885024190726182
1326.0,46.8183120738058,0.00742927198751483
1327.0,46.6549832649957,0.008771851104841867
1328.0,46.82205500148507,0.005896083781022283
1329.0,46.60087079444461,0.009995783989818383
1330.0,46.79693269680262,0.00741229290410756
1331.0,46.50682688923954,0.007841060642957587
1332.0,46.5196896273355,0.00525308102567303
1333.0,46.54404026141046,0.010997603116826415
1334.0,46.82902737066792,0.05687670516394736
1335.0,46.662317699223166,0.38427409891234604
1336.0,101.76458179516929,1.4210854715202004e-14
1337.0,46.64069238362281,0.009208710341232437
1338.0,46.89135814980355,0.008939445517288628
1339.0,46.8189844229458,0.010072178828811722
1340.0,46.95373010706281,0.004685760127781508
1341.0,46.80197183131664,0.00810641225448056
1342.0,63.37817335075008,7.105427357601002e-15
1343.0,46.898757070395895,0.009785116138602893
1344.0,46.5251586948422,0.007778263044249123
1345.0,46.82601645386339,0.009192309784356482
1346.0,46.81364994450578,0.008428038035569333
1347.0,46.641402237673724,0.007375117108693443
1348.0,46.84957071766857,0.011449415974743351
1349.0,46.953776208853064,0.009157905901460097
1350.0,46.76237022904413,0.006763551690934628
1351.0,46.672825090207745,0.01059013905497972
1352.0,46.606864282195914,0.009137373314609499
1353.0,46.71236828815144,0.006544368902428254
1354.0,46.83719487558112,0.009159964218110037
1355.0,46.59036964083079,0.013890733443399793
1356.0,46.51538650155278,0.00995542752032513
1357.0,46.64551417295824,0.008884062399970563
1358.0,46.79658758131896,0.010296445806132017
1359.0,46.63532854908086,0.0048415245198657215
1360.0,46.79522045234843,0.009972499029845466
1361.0,46.68507308138545,0.006769814144916736
1362.0,46.83777133529158,0.011198342053063316
1363.0,46.49256388792656,0.007866627428705109
1364.0,46.74579797935875,0.005626897643860905
1365.0,46.82955893163414,0.009393003738506843
1366.0,46.772965123119484,0.008854229958803934
1367.0,46.916409447285915,0.2540985170698578
1368.0,46.73096930184321,0.009366487282772003
1369.0,47.05646688355866,0.008474117368436552
1370.0,46.92458802126043,0.0076329582470342555
1371.0,46.701905479545424,0.00697545184065997
1372.0,46.507762226801965,0.008156466454858282
1373.0,47.02662978155737,0.009184085762662527
1374.0,46.94690986341857,0.007329812450514522
1375.0,47.072099077744824,0.009198669348725007
1376.0,47.22080907814524,0.00890859213911398
1377.0,47.0518755597771,0.008057182788576362
1378.0,47.17114081468389,0.0076395010798153105
1379.0,46.710069581665586,0.009524768699865113
